entity,field_name,display_name,data_type,field_length,description,deprecated,field_name_sfdc,field_name_msdyn
users_activities,trueai_type_auto_email_purpose_prospecting_eng_count,Activities Automated Email Prospecting Engaged Count,INTEGER,,Activities Automated Email Prospecting Engaged Count,false,,
users_activities,trueai_type_auto_email_purpose_upselling_count,Deprecated field,INTEGER,,Deprecated field,true,,
users_activities,trueai_type_auto_email_purpose_upselling_eng_count,Deprecated field,INTEGER,,Deprecated field,true,,
users_activities,trueai_type_auto_email_unique_ids,Activities Automated Email Unique Ids,INTEGER,,Activities Automated Email Unique Ids,false,,
users_activities,trueai_type_call_count,Activities Call Count,INTEGER,,Activities Call Count,false,,
users_activities,trueai_type_call_dur,Activities Call Duration,FLOAT,,Activities Call Duration,false,,
users_activities,trueai_type_call_eng_count,Activities Call Engaged Count,INTEGER,,Activities Call Engaged Count,false,,
users_activities,trueai_type_call_eng_dur,Activities Call Engaged Duration,FLOAT,,Activities Call Engaged Duration,false,,
users_activities,trueai_type_call_eng_unique_ids,Activities Call Engaged Unique Ids,INTEGER,,Activities Call Engaged Unique Ids,false,,
users_activities,trueai_type_call_purpose_exist_cust_selling_count,Activities Call Existing Customer Selling Count,INTEGER,,Activities Call Existing Customer Selling Count,false,,
users_activities,trueai_type_call_purpose_exist_cust_selling_eng_count,Activities Call Existing Customer Selling Engaged Count,INTEGER,,Activities Call Existing Customer Selling Engaged Count,false,,
users_activities,trueai_type_call_purpose_internal_count,Activities Call Internal Count,INTEGER,,Activities Call Internal Count,false,,
users_activities,trueai_type_call_purpose_internal_eng_count,Activities Call Internal Engaged Count,INTEGER,,Activities Call Internal Engaged Count,false,,
users_activities,trueai_type_call_purpose_new_logo_count,Activities Call New Logo Count,INTEGER,,Activities Call New Logo Count,false,,
users_activities,trueai_type_call_purpose_new_logo_eng_count,Activities Call New Logo Engaged Count,INTEGER,,Activities Call New Logo Engaged Count,false,,
users_activities,trueai_type_call_purpose_post_sales_count,Activities Call Post Selling Count,INTEGER,,Activities Call Post Selling Count,false,,
users_activities,trueai_type_call_purpose_post_sales_eng_count,Activities Call Post Selling Engaged Count,INTEGER,,Activities Call Post Selling Engaged Count,false,,
users_activities,trueai_type_call_purpose_prospecting_count,Activities Call ProspectingCount,INTEGER,,Activities Call ProspectingCount,false,,
users_activities,trueai_type_call_purpose_prospecting_eng_count,Activities Call Prospecting Engaged Count,INTEGER,,Activities Call Prospecting Engaged Count,false,,
users_activities,trueai_type_call_purpose_upselling_count,Deprecated field,INTEGER,,Deprecated field,true,,
users_activities,trueai_type_call_purpose_upselling_eng_count,Deprecated field,INTEGER,,Deprecated field,true,,
users_activities,trueai_type_call_unique_ids,Activities Call Unique Ids,INTEGER,,Activities Call Unique Ids,false,,
users_activities,trueai_type_email_count,Activities Email Count,INTEGER,,Activities Email Count,false,,
users_activities,trueai_type_email_dur,Activities Email Duration,FLOAT,,Activities Email Duration,false,,
users_activities,trueai_type_email_eng_count,Activities Email Engaged Count,INTEGER,,Activities Email Engaged Count,false,,
users_activities,trueai_type_email_eng_dur,Activities Email Engaged Duration,FLOAT,,Activities Email Engaged Duration,false,,
users_activities,trueai_type_email_eng_unique_ids,Activities Email Engaged Unique Ids,INTEGER,,Activities Email Engaged Unique Ids,false,,
users_activities,trueai_type_email_purpose_exist_cust_selling_count,Activities Email Existing Customer Selling Count,INTEGER,,Activities Email Existing Customer Selling Count,false,,
users_activities,trueai_type_email_purpose_exist_cust_selling_eng_count,Activities Email Existing Customer Selling Engaged Count,INTEGER,,Activities Email Existing Customer Selling Engaged Count,false,,
users_activities,trueai_type_email_purpose_internal_count,Activities Email Internal Count,INTEGER,,Activities Email Internal Count,false,,
users_activities,trueai_type_email_purpose_internal_eng_count,Activities Email Internal Engaged Count,INTEGER,,Activities Email Internal Engaged Count,false,,
users_activities,trueai_type_email_purpose_new_logo_count,Activities Email New Logo Count,INTEGER,,Activities Email New Logo Count,false,,
users_activities,trueai_type_email_purpose_new_logo_eng_count,Activities Email New Logo Engaged Count,INTEGER,,Activities Email New Logo Engaged Count,false,,
users_activities,trueai_type_email_purpose_post_sales_count,Activities Email Post Selling Count,INTEGER,,Activities Email Post Selling Count,false,,
users_activities,trueai_type_email_purpose_post_sales_eng_count,Activities Email Post Selling Engaged Count,INTEGER,,Activities Email Post Selling Engaged Count,false,,
users_activities,trueai_type_email_purpose_prospecting_count,Activities Call Prospecting Count,INTEGER,,Activities Call Prospecting Count,false,,
users_activities,trueai_type_email_purpose_prospecting_eng_count,Activities Call Prospecting Engaged Count,INTEGER,,Activities Call Prospecting Engaged Count,false,,
users_activities,trueai_type_email_purpose_upselling_count,Deprecated field,INTEGER,,Deprecated field,true,,
users_activities,trueai_type_email_purpose_upselling_eng_count,Deprecated field,INTEGER,,Deprecated field,true,,
users_activities,trueai_type_email_unique_ids,Activities Email Unique Ids,INTEGER,,Activities Email Unique Ids,false,,
users_activities,trueai_type_meeting_count,Activities Meeting Count,INTEGER,,Activities Meeting Count,false,,
users_activities,trueai_type_meeting_dur,Activities Meeting Duration,FLOAT,,Activities Meeting Duration,false,,
users_activities,trueai_type_meeting_eng_count,Activities Meeting Engaged Count,INTEGER,,Activities Meeting Engaged Count,false,,
users_activities,trueai_type_meeting_eng_dur,Activities Meeting Engaged Duration,FLOAT,,Activities Meeting Engaged Duration,false,,
users_activities,trueai_type_meeting_eng_unique_ids,Activities Meeting Engaged Unique Ids,INTEGER,,Activities Meeting Engaged Unique Ids,false,,
users_activities,trueai_type_meeting_purpose_exist_cust_selling_count,Activities Meeting Existing Customer Selling Count,INTEGER,,Activities Meeting Existing Customer Selling Count,false,,
users_activities,trueai_type_meeting_purpose_exist_cust_selling_eng_count,Activities Meeting Existing Customer Selling Engaged Count,INTEGER,,Activities Meeting Existing Customer Selling Engaged Count,false,,
users_activities,trueai_type_meeting_purpose_internal_count,Activities Meeting Internal Count,INTEGER,,Activities Meeting Internal Count,false,,
users_activities,trueai_type_meeting_purpose_internal_eng_count,Activities Meeting Internal Engaged Count,INTEGER,,Activities Meeting Internal Engaged Count,false,,
users_activities,trueai_type_meeting_purpose_new_logo_count,Activities Meeting New Logo Count,INTEGER,,Activities Meeting New Logo Count,false,,
users_activities,trueai_type_meeting_purpose_new_logo_eng_count,Activities Meeting New Logo Engaged Count,INTEGER,,Activities Meeting New Logo Engaged Count,false,,
users_activities,trueai_type_meeting_purpose_post_sales_count,Activities Meeting Post Selling Count,INTEGER,,Activities Meeting Post Selling Count,false,,
users_activities,trueai_type_meeting_purpose_post_sales_eng_count,Activities Meeting Post Selling Engaged Count,INTEGER,,Activities Meeting Post Selling Engaged Count,false,,
users_activities,trueai_type_meeting_purpose_prospecting_count,Activities Meeting Prospecting Count,INTEGER,,Activities Meeting Prospecting Count,false,,
users_activities,trueai_type_meeting_purpose_prospecting_eng_count,Activities Meeting Prospecting Engaged Count,INTEGER,,Activities Meeting Prospecting Engaged Count,false,,
users_activities,trueai_type_meeting_purpose_upselling_count,Deprecated field,INTEGER,,Deprecated field,true,,
users_activities,trueai_type_meeting_purpose_upselling_eng_count,Deprecated field,INTEGER,,Deprecated field,true,,
users_activities,trueai_type_meeting_unique_ids,Activities Meeting Unique Ids,INTEGER,,Activities Meeting Unique Ids,false,,
users_activities,trueai_type_nd_count,Activities Non Determinable Count,INTEGER,,Activities Non Determinable Count,false,,
users_activities,trueai_type_nd_dur,Activities Non Determinable Duration,FLOAT,,Activities Non Determinable Duration,false,,
users_activities,trueai_type_nd_eng_count,Activities Non Determinable Engaged Count,INTEGER,,Activities Non Determinable Engaged Count,false,,
users_activities,trueai_type_nd_eng_dur,Activities Non Determinable Engaged Duration,FLOAT,,Activities Non Determinable Engaged Duration,false,,
users_activities,trueai_type_nd_eng_unique_ids,Activities Non Determinable Engaged Unique Ids,INTEGER,,Activities Non Determinable Engaged Unique Ids,false,,
users_activities,trueai_type_nd_purpose_exist_cust_selling_count,Activities Non Determinable Existing Customer Selling Count,INTEGER,,Activities Non Determinable Existing Customer Selling Count,false,,
users_activities,trueai_type_nd_purpose_exist_cust_selling_eng_count,Activities Non Determinable Existing Customer Selling Engaged Count,INTEGER,,Activities Non Determinable Existing Customer Selling Engaged Count,false,,
users_activities,trueai_type_nd_purpose_internal_count,Activities Non Determinable Internal Count,INTEGER,,Activities Non Determinable Internal Count,false,,
users_activities,trueai_type_nd_purpose_internal_eng_count,Activities Non Determinable Internal Engaged Count,INTEGER,,Activities Non Determinable Internal Engaged Count,false,,
users_activities,trueai_type_nd_purpose_new_logo_count,Activities Non Determinable New Logo Count,INTEGER,,Activities Non Determinable New Logo Count,false,,
users_activities,trueai_type_nd_purpose_new_logo_eng_count,Activities Non Determinable New Logo Engaged Count,INTEGER,,Activities Non Determinable New Logo Engaged Count,false,,
users_activities,trueai_type_nd_purpose_post_sales_count,Activities Non Determinable Post Selling Count,INTEGER,,Activities Non Determinable Post Selling Count,false,,
users_activities,trueai_type_nd_purpose_post_sales_eng_count,Activities Non Determinable Post Selling Engaged Count,INTEGER,,Activities Non Determinable Post Selling Engaged Count,false,,
users_activities,trueai_type_nd_purpose_prospecting_count,Activities Non Determinable Prospecting Count,INTEGER,,Activities Non Determinable Prospecting Count,false,,
users_activities,trueai_type_nd_purpose_prospecting_eng_count,Activities Non Determinable Prospecting Engaged Count,INTEGER,,Activities Non Determinable Prospecting Engaged Count,false,,
users_activities,trueai_type_nd_purpose_upselling_count,Deprecated field,INTEGER,,Deprecated field,true,,
users_activities,trueai_type_nd_purpose_upselling_eng_count,Deprecated field,INTEGER,,Deprecated field,true,,
users_activities,trueai_type_nd_unique_ids,Activities Non Determinable Unique Ids,INTEGER,,Activities Non Determinable Unique Ids,false,,
users_activities,trueai_type_no_interaction_count,Activities No Interaction Count,INTEGER,,Activities No Interaction Count,false,,
users_activities,trueai_type_no_interaction_dur,Activities No Interaction Duration,FLOAT,,Activities No Interaction Duration,false,,
users_activities,trueai_type_no_interaction_eng_count,Activities No Interaction Engaged Count,INTEGER,,Activities No Interaction Engaged Count,false,,
users_activities,trueai_type_no_interaction_eng_dur,Activities No Interaction Engaged Duration,FLOAT,,Activities No Interaction Engaged Duration,false,,
users_activities,trueai_type_no_interaction_eng_unique_ids,Activities No Interaction Engaged Unique Ids,INTEGER,,Activities No Interaction Engaged Unique Ids,false,,
users_activities,trueai_type_no_interaction_purpose_exist_cust_selling_count,Activities No Interaction Existing Customer Selling Count,INTEGER,,Activities No Interaction Existing Customer Selling Count,false,,
users_activities,trueai_type_no_interaction_purpose_exist_cust_selling_eng_count,Activities No Interaction Existing Customer Selling Engaged Count,INTEGER,,Activities No Interaction Existing Customer Selling Engaged Count,false,,
users_activities,trueai_type_no_interaction_purpose_internal_count,Activities No Interaction Internal Count,INTEGER,,Activities No Interaction Internal Count,false,,
users_activities,trueai_type_no_interaction_purpose_internal_eng_count,Activities No Interaction Internal Engaged Count,INTEGER,,Activities No Interaction Internal Engaged Count,false,,
users_activities,trueai_type_no_interaction_purpose_new_logo_count,Activities No Interaction New Logo Count,INTEGER,,Activities No Interaction New Logo Count,false,,
users_activities,trueai_type_no_interaction_purpose_new_logo_eng_count,Activities No Interaction New Logo Engaged Count,INTEGER,,Activities No Interaction New Logo Engaged Count,false,,
users_activities,trueai_type_no_interaction_purpose_post_sales_count,Activities No Interaction Post Selling Count,INTEGER,,Activities No Interaction Post Selling Count,false,,
users_activities,trueai_type_no_interaction_purpose_post_sales_eng_count,Activities No Interaction Post Selling Engaged Count,INTEGER,,Activities No Interaction Post Selling Engaged Count,false,,
users_activities,trueai_type_no_interaction_purpose_prospecting_count,Activities No Interaction Prospecting Count,INTEGER,,Activities No Interaction Prospecting Count,false,,
users_activities,trueai_type_no_interaction_purpose_prospecting_eng_count,Activities No Interaction Prospecting Engaged Count,INTEGER,,Activities No Interaction Prospecting Engaged Count,false,,
users_activities,trueai_type_no_interaction_purpose_upselling_count,Deprecated field,INTEGER,,Deprecated field,true,,
users_activities,trueai_type_no_interaction_purpose_upselling_eng_count,Deprecated field,INTEGER,,Deprecated field,true,,
users_activities,trueai_type_no_interaction_unique_ids,Activities No Interaction Unique Ids,INTEGER,,Activities No Interaction Unique Ids,false,,
users_activities,trueai_type_social_count,Activities Social Count,INTEGER,,Activities Social Count,false,,
users_activities,trueai_type_social_dur,Activities Social Duration,FLOAT,,Activities Social Duration,false,,
users_activities,trueai_type_social_eng_count,Activities Social Engaged Count,INTEGER,,Activities Social Engaged Count,false,,
users_activities,trueai_type_social_eng_dur,Activities Social Engaged Duration,FLOAT,,Activities Social Engaged Duration,false,,
users_activities,trueai_type_social_eng_unique_ids,Activities Social Engaged Unique Ids,INTEGER,,Activities Social Engaged Unique Ids,false,,
users_activities,trueai_type_social_purpose_exist_cust_selling_count,Activities Social Existing Customer Selling Count,INTEGER,,Activities Social Existing Customer Selling Count,false,,
users_activities,trueai_type_social_purpose_exist_cust_selling_eng_count,Activities Social Existing Customer Selling Engaged Count,INTEGER,,Activities Social Existing Customer Selling Engaged Count,false,,
users_activities,trueai_type_social_purpose_internal_count,Activities Social Internal Count,INTEGER,,Activities Social Internal Count,false,,
users_activities,trueai_type_social_purpose_internal_eng_count,Activities Social Internal Engaged Count,INTEGER,,Activities Social Internal Engaged Count,false,,
users_activities,trueai_type_social_purpose_new_logo_count,Activities Social New Logo Count,INTEGER,,Activities Social New Logo Count,false,,
users_activities,trueai_type_social_purpose_new_logo_eng_count,Activities Social New Logo Engaged Count,INTEGER,,Activities Social New Logo Engaged Count,false,,
users_activities,trueai_type_social_purpose_post_sales_count,Activities Social Post Selling Count,INTEGER,,Activities Social Post Selling Count,false,,
users_activities,trueai_type_social_purpose_post_sales_eng_count,Activities Social Post Selling Engaged Count,INTEGER,,Activities Social Post Selling Engaged Count,false,,
users_activities,trueai_type_social_purpose_prospecting_count,Activities Social Prospecting Count,INTEGER,,Activities Social Prospecting Count,false,,
users_activities,trueai_type_social_purpose_prospecting_eng_count,Activities Social Prospecting Engaged Count,INTEGER,,Activities Social Prospecting Engaged Count,false,,
users_activities,trueai_type_social_purpose_upselling_count,Deprecated field,INTEGER,,Deprecated field,true,,
users_activities,trueai_type_social_purpose_upselling_eng_count,Deprecated field,INTEGER,,Deprecated field,true,,
users_activities,trueai_type_social_unique_ids,Activities Social Unique Ids,INTEGER,,Activities Social Unique Ids,false,,
users_activities,trueai_unique_ssr_ids,Activities Total Unique Ids,INTEGER,,Activities Total Unique Ids,false,,
users_activities,trueai_user_role,Standardized Role,STRING,150,User's standardized and combined role,false,,
users_activities,trueai_user_role_alias,Standardized Role Aliased,STRING,150,User's standardized and combined role aliased,false,,
users_activities,trueai_user_role_dept,Standardized Role Function,STRING,50,User's function derived from the standardized and combined role,false,,
users_activities,trueai_user_role_function,Standardized Role Department,STRING,50,User's department derived from the standardized and combined role,false,,
users_history,_sys_as_of,As of Date,DATETIME,,The last date of the month that the record applies to (for past months) or the last date of aggregated data (for the present month),false,,
users_history,_sys_co_id,Company ID,STRING,50,The Cien company ID,false,,
users_history,_sys_doc_id,Doc ID,STRING,50,"Unique record identifier, based on the ID of the document in the remote system (such as Salesforce ID) and date",false,,
users_history,_sys_filt_end_date,Filter End Date,DATE,,"The last date of the month that the record applies to (for past months) or the last date of aggregated data (for the present month), stripped of time",false,,
users_history,_sys_filt_start_date,Filter Start Date,DATE,,"The first date of the month that the records applies to, stripped of time",false,,
users_history,_sys_is_active,Is Active,BOOLEAN,,Boolean flag that indicates whether the record was set to inactive in the remote system,false,,
users_history,_sys_is_deleted,Is Deleted,BOOLEAN,,Boolean flag that indicates whether the record was set to deleted in the remote system,false,,
users_history,_sys_user_id,User ID,STRING,50,The ID of the document in the remote system (such as Salesforce ID),false,,
users_history,ci_act_capt_lvl,Activities Capture Level,FLOAT,,User's act_capture_level score in the period,false,,
users_history,ci_act_capt_lvl_conf,Activities Capture Level Confidence,FLOAT,,User's act_capture_level score confidence in the period,false,,
users_history,ci_act_capt_lvl_pi_exist_cust_expect_owner_dur,Activities Capture Level Peek Inside Existing Customer Selling Expected Owner Duration,FLOAT,,Expected duration of activities performed on existing customer selling steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_exist_cust_expect_owner_dur_closed_lost,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_exist_cust_expect_owner_dur_closed_won,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_exist_cust_owner_act,Activities Capture Level Peek Inside Existing Customer Selling Owner Activities,INTEGER,,Number of owner activities performed on existing customer selling steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_exist_cust_owner_act_closed_lost,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_exist_cust_owner_act_closed_won,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_exist_cust_owner_dur,Activities Capture Level Peek Inside Existing Customer Selling Owner Duration,FLOAT,,Duration of activities performed on existing customer selling steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_exist_cust_owner_dur_closed_lost,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_exist_cust_owner_dur_closed_won,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_exist_cust_steps,Activities Capture Level Peek Inside Existing Customer Selling Steps,INTEGER,,Number of existing customer selling steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_exist_cust_steps_closed_lost,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_exist_cust_steps_closed_won,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_new_logo_expected_owner_dur,Activities Capture Level Peek Inside New Logo Expected Owner Duration,FLOAT,,Expected duration of activities performed on new logo selling steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_new_logo_expected_owner_dur_closed_lost,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_new_logo_expected_owner_dur_closed_won,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_new_logo_owner_act,Activities Capture Level Peek Inside New Logo Owner Activities,INTEGER,,Number of owner activities performed on new logo selling steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_new_logo_owner_act_closed_lost,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_new_logo_owner_act_closed_won,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_new_logo_owner_dur,Activities Capture Level Peek Inside New Logo Owner Duration,FLOAT,,Duration of activities performed on new logo selling steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_new_logo_owner_dur_closed_lost,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_new_logo_owner_dur_closed_won,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_new_logo_steps,Activities Capture Level Peek Inside New Logo Steps,INTEGER,,Number of new logo selling steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_new_logo_steps_closed_lost,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_new_logo_steps_closed_won,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_post_sales_expect_owner_dur,Activities Capture Level Peek Inside Post Sales Expected Owner Duration,FLOAT,,Expected duration of activities performed on post-sales support steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_post_sales_expect_owner_dur_churned,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_post_sales_expect_owner_dur_sell_start,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_post_sales_expect_owner_dur_upsell_start,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_post_sales_owner_act,Activities Capture Level Peek Inside Post Sales Owner Activities,INTEGER,,Number of owner activities performed on post-sales support steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_post_sales_owner_act_churned,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_post_sales_owner_act_sell_start,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_post_sales_owner_act_upsell_start,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_post_sales_owner_dur,Activities Capture Level Peek Inside Post Sales Owner Duration,FLOAT,,Duration of activities performed on post-sales support steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_post_sales_owner_dur_churned,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_post_sales_owner_dur_sell_start,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_post_sales_owner_dur_upsell_start,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_post_sales_steps,Activities Capture Level Peek Inside Post Sales Steps,INTEGER,,Number of post-sales support steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_post_sales_steps_churned,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_post_sales_steps_sell_start,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_post_sales_steps_upsell_start,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_prospecting_expect_owner_dur,Activities Capture Level Peek Inside Prospecting Expected Owner Duration,FLOAT,,Expected duration of activities performed on prospecting steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_prospecting_expect_owner_dur_abandoned,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_prospecting_expect_owner_dur_converted,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_prospecting_expect_owner_dur_disqual,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_prospecting_owner_act,Activities Capture Level Peek Inside Prospecting Owner Activities,INTEGER,,Number of owner activities performed on prospecting steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_prospecting_owner_act_abandoned,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_prospecting_owner_act_converted,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_prospecting_owner_act_disqual,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_prospecting_owner_dur,Activities Capture Level Peek Inside Prospecting Owner Duration,FLOAT,,Duration of activities performed on prospecting steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_prospecting_owner_dur_abandoned,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_prospecting_owner_dur_converted,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_prospecting_owner_dur_disqual,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_prospecting_steps,Activities Capture Level Peek Inside Prospecting Steps,INTEGER,,Number of prospecting steps that completed in the period,false,,
users_history,ci_act_capt_lvl_pi_prospecting_steps_abandoned,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_prospecting_steps_converted,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_prospecting_steps_disqual,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_timeliness,Activities Capture Level Peek Inside Timeliness,FLOAT,,User's timeliness score in the period,false,,
users_history,ci_act_capt_lvl_pi_tot_expect_owner_dur,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_tot_owner_act,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_tot_owner_dur,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_tot_steps,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_upselling_expect_owner_dur,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_upselling_expect_owner_dur_closed_lost,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_upselling_expect_owner_dur_closed_won,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_upselling_owner_act,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_upselling_owner_act_closed_lost,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_upselling_owner_act_closed_won,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_upselling_owner_dur,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_upselling_owner_dur_closed_lost,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_upselling_owner_dur_closed_won,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_upselling_steps,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_upselling_steps_closed_lost,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_pi_upselling_steps_closed_won,Deprecated field,INTEGER,,Deprecated field,true,,
users_history,ci_act_capt_lvl_raw,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_perf_qtly_avg_bookings_peers,Perf Qtly Avg. Bookings Peers,CURRENCY,,Average quarterly sum of the booking amounts of opportunities won by the user's peers in the period,false,,
users_history,ci_perf_qtly_avg_pipeline_peers,Perf Qtly Avg. Pipeline Peers,CURRENCY,,Average quarterly sum of the booking amounts of opportunities created by the user's peers in the period,false,,
users_history,ci_perf_qtly_bookings_user,Perf Qtly Bookings User,CURRENCY,,Quarterly sum of the booking amounts of opportunities won by the user in the period,false,,
users_history,ci_perf_qtly_performance_peer_count,Perf Qtly Performance Tier Num Peers,INTEGER,,Number of peers the user was compared to when determining the performance tier,false,,
users_history,ci_perf_qtly_performance_tier,Perf Qtly Performance Tier,STRING,50,"User's performance tier expressed as ""underperformer"", ""overperformer"" or ""performer"", based on their quarterly sum of booking amounts of won opportunities compared to their peers",false,,
users_history,ci_perf_qtly_performance_tier_conf,Perf Qtly Performance Tier Confidence,FLOAT,,User's performance tier confidence,false,,
users_history,ci_perf_qtly_performance_tier_num,Perf Qtly Performance Tier Num,INTEGER,,"User's performance tier expressed as an integer from 1 to 3, based on their quarterly sum of booking amounts of won opportunities compared to their peers",false,,
users_history,ci_perf_qtly_pipeline_user,Perf Qtly Pipeline User,CURRENCY,,Quarterly sum of the booking amounts of opportunities created by the user in the period,false,,
users_history,ci_perf_ramping_status,Perf Ramping Status,STRING,50,User's ramping status indicating whether the user's tenure is lower than 6 months,false,,
users_history,ci_sb_close_ability,Deprecated field,STRING,50,Deprecated field,true,,
users_history,ci_sb_close_ability_conf,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_sb_close_ability_num,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_sb_closing_ability,Deprecated field,FLOAT,,Deprecated field,false,,
users_history,ci_sb_closing_ability_actual_vs_predicted,Closing Ability Raw Actual Vs Predicted Ratio,FLOAT,,"The ratio between actual and expected success rate. Over 1 indicates an overperformance, lower than 1 indicates underperformance.",false,,
users_history,ci_sb_closing_ability_actual_vs_predicted_norm,Deprecated field,FLOAT,,Deprecated field,true,,
users_history,ci_sb_closing_ability_actual_vs_predicted_smooth,Deprecated field,FLOAT,,Deprecated field,true,,
